properties{
  pattern = "284",
}

tile{
  layer = 0,
  x = 240,
  y = 264,
  width = 16,
  height = 24,
  pattern = "67",
}

destination{
  name = "destination",
  layer = 0,
  x = 136,
  y = 77,
  direction = 1,
}

custom_entity{
  name = "target_0",
  layer = 0,
  x = 280,
  y = 13,
  direction = 0,
}

custom_entity{
  name = "target_1",
  layer = 0,
  x = 280,
  y = 109,
  direction = 0,
}

custom_entity{
  name = "target_2",
  layer = 0,
  x = 168,
  y = 109,
  direction = 0,
}

custom_entity{
  name = "target_3",
  layer = 0,
  x = 168,
  y = 45,
  direction = 0,
}

custom_entity{
  name = "target_4",
  layer = 0,
  x = 24,
  y = 45,
  direction = 0,
}

custom_entity{
  name = "target_5",
  layer = 0,
  x = 24,
  y = 381,
  direction = 0,
}

custom_entity{
  name = "target_6",
  layer = 0,
  x = 136,
  y = 381,
  direction = 0,
}

custom_entity{
  name = "target_7",
  layer = 0,
  x = 136,
  y = 461,
  direction = 0,
}

custom_entity{
  name = "target_8",
  layer = 0,
  x = 248,
  y = 461,
  direction = 0,
}

custom_entity{
  name = "target_9",
  layer = 0,
  x = 248,
  y = 277,
  direction = 0,
}

tile{
  layer = 1,
  x = 232,
  y = 256,
  width = 32,
  height = 8,
  pattern = "489",
}

tile{
  layer = 1,
  x = 264,
  y = 0,
  width = 32,
  height = 8,
  pattern = "1142",
}

tile{
  layer = 1,
  x = 160,
  y = 224,
  width = 16,
  height = 96,
  pattern = "778",
}

tile{
  layer = 2,
  x = 200,
  y = 0,
  width = 48,
  height = 16,
  pattern = "512",
}

tile{
  layer = 2,
  x = 248,
  y = 8,
  width = 8,
  height = 40,
  pattern = "514",
}

tile{
  layer = 2,
  x = 192,
  y = 8,
  width = 8,
  height = 40,
  pattern = "513",
}

tile{
  layer = 2,
  x = 200,
  y = 16,
  width = 48,
  height = 40,
  pattern = "511",
}

tile{
  layer = 2,
  x = 280,
  y = 384,
  width = 48,
  height = 16,
  pattern = "512",
}

tile{
  layer = 2,
  x = 328,
  y = 392,
  width = 8,
  height = 40,
  pattern = "514",
}

tile{
  layer = 2,
  x = 272,
  y = 392,
  width = 8,
  height = 40,
  pattern = "513",
}

tile{
  layer = 2,
  x = 280,
  y = 400,
  width = 48,
  height = 40,
  pattern = "511",
}

